ID,Isi Berita,Label
85,"Derby Madrid akan meramaikan LaLiga akhir pekan ini. Sementara itu, start sempurna Barcelona akan diuji di markas Sevilla.
Real Madrid akan tandang ke markas Atletico Madrid di pekan ketujuh LaLiga. Duel Atletico vs Madrid akan digelar di Metropolitano Stadium, Minggu (20/9/2026), pukul 21.15 WIB.
Madrid saat ini menempati peringkat kedua klasemen Liga Spanyol dengan 15 poin dari enam pertandingan. Setelah kalah dari Real Betis, pasukan Jose Mourinho itu bangkit dengan mengalahkan Rayo Vallecano dan Elche di LaLiga.
Sementara itu, Atletico ada di peringkat keempat dengan 13 poin. Tim arahan Diego Simeone itu mencatatkan empat kemenangan, satu hasil seri, dan satu kali kalah.
Menilik catatan head to head, Atletico dan Madrid sama-sama mencatat satu kemenangan dalam lima pertemuan terakhir di LaLiga. Sementara tiga laga lainnya berakhir imbang.
Duel terakhir di markas Atletico berakhir dengan kemenangan untuk tuan rumah. Atletico kala itu membungkam Madrid 5-2 pada September 2025.
Dari pertandingan lainnya, Barcelona akan tandang ke markas Sevilla, Minggu (20/9/2026) dini hari WIB. Barcelona sejauh ini menjadi satu-satunya tim yang masih 100% di LaLiga.
Lamine Yamal dkk. menyapu bersih kemenangan dalam enam pertandingan dan nyaman di puncak klasemen Liga Spanyol dengan 18 poin. Tak hanya itu, Barcelona juga produktif dengan menghasilkan 28 gol.
Markas Sevilla akan jadi ujian untuk Barcelona. Lawatan terakhir Barcelona ke Estadio Ramon Sanchez Pizjuan pada musim lalu berakhir dengan kekalahan 1-4.
Jadwal Liga Spanyol Pekan Ini
Sabtu (19/9/2026)
02.00 WIB Espanyol vs Elche
19.00 WIB Osasuna vs Rayo Vallecano
21.15 WIB Athletic Bilbao vs Alaves
23.30 WIB Celta Vigo vs Racing Santander
Minggu (20/9/2026)
02.00 WIB Sevilla vs Barcelona
19.00 WIB Getafe vs Malaga
21.15 WIB Atletico Madrid vs Real Madrid
23.30 WIB Deportivo La Coruna vs Real Betis
23.30 WIB Villarreal vs Levante
Senin (21/9/2026)
02.00 WIB Valencia vs Real Sociedad
(nds/aff)",sport
86,"Sejauh ini, Jude Bellingham bikin tim pelatih Real Madrid terkesan. Bellingham paling disiplin dan punya etos kerja terbaik. Kesayangan Mourinho, nih?
Dilaporkan The Athletic, Jude Bellingham sempat jalani performa buruk di musim 2025/26. Bellingham sempat kena cedera, penampilannya pun inkonsistensi.
Muncul keraguan ketika itu. Apa gelandang berusia 23 tahun tersebut bisa bekerja baik di bawah polesan pelatih Jose Mourinho? Karena Mourinho menuntut lebih kepada pemain-pemainnya.
Jude Bellingham nyatanya bisa buktikan diri. Bellingham bisa bikin tiga gol dan tiga assist dari enam penampilan di Liga Spanyol.
Lebih dari soal menjebol gawang lawan, tim pelatih Real Madrid kesengsem dengan kedisplinan dan etos kerja Bellingham. Untuk urusan itu, Bellingham terbaik dibanding pemain Los Blancos lainnya!
Bellingham bahkan berlatih lebih lama dibanding rekan-rekannya. Bellingham habiskan waktu di gym sore hari, setelah sesi latihan, demi menjaga kebugaran.
| Baca juga: Bellingham Lebih Bebas di Bawah Mourinho | 
Pelatih Jose Mourinho pun mampu mengeluarkan bakat terbaik Jude Bellingham. Alih-alih menguras fisiknya di pos sayap, Mourinho memplot Bellingham di posisi playmaker dan lebih dekat dengan gawang.
Bellingham dinilai menjadi pemain nomor 10 klasik. Seperti diketahui, Mourinho pun akan sangat senang kepada pemain-pemainnya yang disiplin dalam menjalankan taktik dan mampu bermain dengan baik.
""Bellingham bukan hanya spesial, tapi dia sangat spesial untuk Madrid dan Timnas Inggris,"" kata Mourinho singkat ketika ditanya awak media pada akhir pekan kemarin.
(aff/nds)",sport
87,"Misi Real Madrid untuk terus menguntit Barcelona dihadapkan pada laga menantang. Madrid dijadwalkan melakoni Derby Madrid di Metropolitano.
Liga Spanyoljornada tujuh akhir pekan ini menyajikan duel Atletico Madrid vs Real Madrid. Laga akan dihelat di Stadion Metropolitano pada Minggu (20/9) malam WIB.
Los Blancos menempati peringkat kedua klasemen Liga Spanyol dengan koleksi 15 poin, berjarak tiga poin dari Barcelona di puncak. Sedangkan Atletico Madrid menduduki posisi empat dengan 13 poin.
| Baca juga: Mbappe: Lawan Atletico Selalu Intens Banget! | 
Atletico harus dikalahkan Madrid jika ingin menjaga jaraknya dengan Barca. Apalagi, si juara bertahan ""cuma"" akan bertandang ke Sevilla. Akan tetapi, menang di markas Atletico bukan perkara mudah bagi pasukan Jose Mourinho.
Real Madrid menderita tiga kekalahan dan hanya sekali menang dalam tujuh lawatan terakhir ke sana di Liga Spanyol. Madrid gagal memenangi masing-masing dari tiga lawatan terakhir di kandang Atletico, termasuk ketika digasak 2-5 pada September setahun lalu.
Sementara itu, Derby Madrid empat kali berakhir imbang 1-1 dalam tujuh edisi terakhir. Sedangkan Madrid memenangi pertemuan terakhirnya melawan Atletico 3-2 di Santiago Bernabeu pada Maret.
Rekor Derby Madrid di Metropolitano Sejak 2019/2020
2025/2026 Atletico Madrid 5-2 Real Madrid
2024/2025 Atletico Madrid 1-1 Real Madrid
2023/2024 Atletico Madrid 3-1 Real Madrid
2022/2023 Atletico Madrid 1-2 Real Madrid
2021/2022 Atletico Madrid 1-0 Real Madrid
2020/2021 Atletico Madrid 1-1 Real Madrid
2019/2020 Atletico Madrid 0-0 Real Madrid
Rekor Pertemuan 7 Derby Madrid Terakhir
2025/2026 Real Madrid 3-2 Atletico Madrid
2025/2026 Atletico Madrid 5-2 Real Madrid
2024/2025 Real Madrid 1-1 Atletico Madrid
2024/2025 Atletico Madrid 1-1 Real Madrid
2023/2024 Real Madrid 1-1 Atletico Madrid
2023/2024 Atletico Madrid 3-1 Real Madrid
2022/2023 Real Madrid 1-1 Atletico Madrid
(rin/aff)",sport
88,"Barcelona sedang menjalani start sempurna di 2026/2027. Penyerang Real Madrid Kylian Mbappe tidak khawatir dengan performa bagus rivalnya itu.
Barca memenangi masing-masing dari tujuh pertandingan pertamanya di seluruh kompetisi. Tak sekadar menang, Blaugrana juga ganas. Sebanyak 33 gol diceploskan Raphinha dkk, yang berarti rata-rata 4,7 gol per pertandingan.
Dengan enam kemenangan di Liga Spanyol, Barcelona berhak atas puncak klasemen usai mengumpulkan 18 poin. Madrid membuntuti di bawahnya dengan koleksi 15 poin setelah memenangi lima pertandingan dan sekali kalah.
Tak bisa dipungkiri, Los Blancos akan memiliki tugas menantang untuk menyudahi dominasi Barcelona usai juara back to back. Mbappe hanya berkomentar bahwa musim 2026/2027 masih sangat panjang.
""Bagus sih buat mereka. Aku tidak suka membicarakan tim lain karena aku tidak di sana, aku tidak tahu apa yang sedang mereka lakukan,"" ujar mantan bintang Paris Saint-Germain ini kepada AS.
""Mereka memang memenangi banyak pertandingan, tapi ini kan masih awal musim,"" lugas Kylian Mbappe mengenai start mulus Barcelona.
Real Madrid baru bisa menguji langsung ketangguhan Barca di El Clasico jilid pertama musim ini pada 25 Oktober nanti.
(rin/aff)",sport
89,"Kylian Mbappe mengaku tidak mendapat target tertentu dari Jose Mourinho soal jumlah gol. Mbappe juga tidak mau membatasi diri dengan target.
Mbappe sejauh ini sudah mencetak delapan gol untuk Real Madrid di semua kompetisi musim ini. Tujuh di antaranya ia buat di LaLiga.
Mbappe pun memimpin daftar top skor Madrid setelah tujuh pertandingan. Penyerang asal Prancis itu jadi andalan di lini depan Los Blancos.
| Baca juga: Mbappe: Lawan Atletico Selalu Intens Banget! | 
Lantas, apakah Mourinho meminta Mbappe untuk mencetak sampai 50 gol? Mbappe mengaku pelatihnya itu tidak mematok target tertentu.
""Tidak, dia tidak mematok angka. Dia hanya bilang agar saya mencetak gol,"" ujar Mbappe kepada AS.
""Saya tidak pernah mematok batas atau target gol karena Anda tidak pernah tahu apa yang bisa terjadi selama semusim. Mematok angka tertentu bisa jadi batasan, dan saya tidak mau itu,"" lanjut Mbappe.
""Kalau saya mencetak banyak gol, saya senang. Kalau lebih sedikit, saya tetap senang. Yang penting adalah membantu tim saya dan fokus sepenuhnya ke setiap pertandingan,"" katanya.
(nds/rin)",sport
90,"Raphinha amat bahagia di Barcelona. Bintang asal Brasil itu berharap bisa memperpanjang kontrak dan pensiun di Camp Nou.
Raphinha sudah bergabung ke Barcelona sejak 2022. Eks penggawa Leeds United ini menjelma jadi salah satu pilar inti Blaugrana.
Total 86 gol dan 62 assist dikumpulkan Raphinha dalam 184 pertandingan bersama Barcelona. Dia juga sukses mengantarkan Los Cules jadi kampiun Liga Spanyol 3 kali.
Kontrak Raphinha bersama Barcelona berakhir pada musim panas 2028. Los Cules kabarnya berencana memperpanjang kontrak sang pemain dan sudah memulai pembicaraan tersebut.
Raphinha antusias dengan wacana perpanjangan kontraknya di Barcelona. Dia berharap bisa terus membela Blaugrana hingga akhir karier sepakbolanya.
""Ya, saya berencana untuk memperbarui kontrak. Ketika saya memperbarui kontrak, saya melakukannya hingga 2028 dengan gagasan bahwa saya akan berusia 30 atau 31 tahun dan saya tidak tahu bagaimana saya akan mengelola karier saya,"" kata Raphinha, dilansir dari Marca.
| Baca juga: Lamine Yamal Gagal Penalti, Raphinha Membela | 
🚨🚨🎙️| Raphinha: ""I plan to RENEW and hopefully end my career at Barça."" #fcblive pic.twitter.com/4fCs8l8OHQ
— BarçaTimes (@BarcaTimes) September 18, 2026
""Namun, mengingat bagaimana musim ini dimulai, tampaknya saya masih memiliki beberapa tahun lagi di depan saya dan saya akan sangat senang dapat memperpanjang kontrak saya,"" dia menambahkan.
""Dan mudah-mudahan saya dapat mengakhiri karier saya di sini, tanpa harus pergi ke tempat lain,"" tegasnya.
(bay/mrp)",sport
91,"Berikut klasemen sementara fase grup Liga Europa selepas matchday pertama tuntas. Juventus dan Crystal Palace berada di daftar teratas setelah menang besar atas lawan-lawannya.
Juventus berhasil melibas NEC Nijmegen 5-0 di Turin pada Jumat (18/9/2026) dini hari WIB. Kemenangan itu membawa mereka ke puncak klasemen dengan tiga poin. Palace membuntuti di urutan kedua berkat kemenangan 
4-0 atas Lech Poznan di hari yang sama.
Sparta Praha menyusul di urutan ketiga setelah menang 4-1 atas wakil Armenia, Ararat pada Rabu lalu. Besiktas yang juga menang dengan skor sama atas Marseille dini hari tadi menempel ketat di urutan empat.
Peringkat lima diisi wakil Belgia, Union Saint-Gilloise yang menang 3-0 atas Viktoria Plzen dari Ceko. Ferencvaros duduk di urutan enam berkat kemenangan 3-1 atas wakil Skotlandia, Celtic.
Benfica yang mengalahkan AC Milan 2-0 pada Kamis lalu ada di urutan ketujuh. Bayer Leverkusen melengkapi delapan besar, yang merupakan zona lolos langsung ke 16 besar, setelah menekuk Celje dari Slovenia dengan skor serupa.
Matchday kedua Liga Europa akan digelar pada 15-16 Oktober mendatang atau setelah jeda internasional berakhir. Hasil lengkap matchday pertama bisa dicek melalui tautan berikut ini.
Klasemen sementara Liga Europa 2026-27:
| No | Tim | Main | M | S | K | SG | Poin | 
|---|---|---|---|---|---|---|---|
| 1 | Juventus | 1 | 1 | 0 | 0 | 5-0 | 3 | 
| 2 | Crystal Palace | 1 | 1 | 0 | 0 | 4-0 | 3 | 
| 3 | Sparta Prague | 1 | 1 | 0 | 0 | 4-1 | 3 | 
| 4 | Besiktas | 1 | 1 | 0 | 0 | 4-1 | 3 | 
| 5 | Union Saint-Gilloise | 1 | 1 | 0 | 0 | 3-0 | 3 | 
| 6 | Ferencvaros | 1 | 1 | 0 | 0 | 3-1 | 3 | 
| 7 | Benfica | 1 | 1 | 0 | 0 | 2-0 | 3 | 
| 8 | Bayer Leverkusen | 1 | 1 | 0 | 0 | 2-0 | 3 | 
| 9 | OFI | 1 | 1 | 0 | 0 | 2-0 | 3 | 
| 10 | Bournemouth | 1 | 1 | 0 | 0 | 2-1 | 3 | 
| 11 | Lyon | 1 | 1 | 0 | 0 | 2-1 | 3 | 
| 12 | Torreense | 1 | 1 | 0 | 0 | 2-1 | 3 | 
| 13 | Olympiakos | 1 | 1 | 0 | 0 | 2-1 | 3 | 
| 14 | Red Bull Salzburg | 1 | 1 | 0 | 0 | 1-0 | 3 | 
| 15 | Omonia Nicosia | 1 | 1 | 0 | 0 | 1-0 | 3 | 
| 16 | Sunderland | 1 | 1 | 0 | 0 | 1-0 | 3 | 
| 17 | Dinamo Zagreb | 1 | 0 | 1 | 0 | 0-0 | 1 | 
| 18 | Hapoel | 1 | 0 | 1 | 0 | 0-0 | 1 | 
| 19 | Rennes | 1 | 0 | 1 | 0 | 0-0 | 1 | 
| 20 | Sturm Graz | 1 | 0 | 1 | 0 | 0-0 | 1 | 
| 21 | Jagiellonia Bialystok | 1 | 0 | 0 | 1 | 1-2 | 0 | 
| 22 | Anderlecht | 1 | 0 | 0 | 1 | 1-2 | 0 | 
| 23 | Lillestrom | 1 | 0 | 0 | 1 | 1-2 | 0 | 
| 24 | Real Sociedad | 1 | 0 | 0 | 1 | 1-2 | 0 | 
| 25 | AZ Alkmaar | 1 | 0 | 0 | 1 | 0-1 | 0 | 
| 26 | Celta Vigo | 1 | 0 | 0 | 1 | 0-1 | 0 | 
| 27 | Levski Sofia | 1 | 0 | 0 | 1 | 0-1 | 0 | 
| 28 | Celtic | 1 | 0 | 0 | 1 | 1-3 | 0 | 
| 29 | NK Celje | 1 | 0 | 0 | 1 | 0-2 | 0 | 
| 30 | TSG Hoffenheim | 1 | 0 | 0 | 1 | 0-2 | 0 | 
| 31 | AC Milan | 1 | 0 | 0 | 1 | 0-2 | 0 | 
| 32 | Marseille | 1 | 0 | 0 | 1 | 1-4 | 0 | 
| 33 | Ararat-Armenia | 1 | 0 | 0 | 1 | 1-4 | 0 | 
| 34 | FC Viktoria Plzen | 1 | 0 | 0 | 1 | 0-3 | 0 | 
| 35 | Lech Poznan | 1 | 0 | 0 | 1 | 0-4 | 0 | 
| 36 | NEC Nijmegen | 1 | 0 | 0 | 1 | 0-5 | 0 | 
(adp/adp)",sport
92,"Pelatih Juventus Luciano Spalletti puas dengan kemenangan besar timnya atas NEC Nijmegen di fase grup Liga Europa musim ini. Para pemain Bianconeri tampil sesuai harapan di lapangan.
Juventus menang 5-0 dalam laga di Allianz Stadium, Jumat (18/9/2026) dini hari WIB. Kelima gol tersebut dibagi rata oleh Nicolas Gonzalez, Kerim Alajbegovic, Nick Woltemade, Zeki Celik, dan Randal Kolo Muani.
Hasil ini mengakhiri rentetan tanpa kemenangan di dua laga sebelumnya. Tak cuma itu, Juventus pun tampil mengesankan dalam pertandingan kali ini.
Meski hanya melepaskan 11 percobaan sepanjang 90 menit, namun tujuh di antaranya tepat sasaran dan lima sukses menjadi gol. Dengan jumlah percobaan yang sama, NEC gagal mencetak gol sama sekali.
Lini belakang juga ampuh dengan mencatatkan 21 tekel sukses, 11 sapuan, dan 10 intersep untuk mencegah gawang Kamil Grabara dari kebobolan.
""Saya sangat puas. Mereka turun ke lapangan dengan pikiran jernih, mengubah keraguan menjadi keputusan, yang diambil dengan baik. Mereka memanfaatkan hasrat mereka untuk melakukan sesuatu secara maksimal. Nico tampil apik saat menyambar bola pada gol pertama,"" ujar Spalletti kepada Sky Sport Italia usai laga.
| Baca juga: Klasemen Liga Europa usai Matchday Pertama | 
""Melihat performa kami, sebenarnya kami bisa bermain lebih rapat dan tentu saja meminimalkan ruang kosong di belakang lini pertahanan. Mengingat jalannya pertandingan, keputusan untuk melakukan perubahan adalah langkah yang tepat.""
""Ini adalah salah satu cara kami dalam menyikapi pertandingan, dan dengan cara inilah kami memenangkan beberapa laga musim lalu. Kini, karena keterbatasan jumlah pemain, kami harus beradaptasi.""
""Malam ini para pemain tetap fokus. Mereka menerapkan penjagaan ketat terhadap lawan, yang bisa saja menjadi ancaman berbahaya jika berhasil mengambil alih kendali. Mereka tidak memusingkan apa pun. Mereka pernah menelan kekalahan telak, namun di pertandingan berikutnya, mereka justru tampil lebih gigih,"" tegas Spalletti.
| Baca juga: Milan Harus Sabar dengan Amorim | 
Juventus selanjutnya akan menjamu Atalanta pada Minggu (20/9) pukul 23.00 WIB. Setelah itu akan ada rehat sekitar tiga pekan karena jeda internasional sebelum berjumpa Cagliari pada 12 Oktober.
(adp/raw)",sport
93,"Hengky Silatang, Komite Eksekutif Komite Olimpiade Indonesia (KOI) melepas Timnas angkat besi Indonesia Aichi-Nagoya. Ada delapan atlet yang disiapkan, terdiri dari empat putri dan empat putra.
Tiga dari delapan lifter itu, di antaranya merupakan atlet andalan Merah Putih yaitu Rizki Juniansyah, Rahmat Erwin Abdullah, dan Eko Yuli Irawan.
""Saya tidak meragukan kemampuan tiga lifter tangguh yang sudah menyumbangkan medali pada Olimpiade. Makanya, saya optimistis cabang angkat besi bisa menyumbangkan medali emas bagi Kontingen Merah Putih,"" kata Hengky dalam keterangan tertulisnya dikutip Jumat (18/9/2026).
Rizki akan turun di kelas 85kg. Ia punya misi merebut medali emas Asian Games, usai edisi lalu batal tampil karena usus buntu.
Sebagai peraih medali emas Olimpiade Paris 2024, Rizki tak mau sekadar tampil. Emas dari Natoya menjadi target untuk melengkapi rentetan gelar-gelarnya.
Sementara Rahmat Erwin Abdullah bakal turun di kelas 73kg. Juara bertahan ini juga menjadi andalan PB PABSI. Ia bertekad untuk mempertahankan emas dan kembali memecahkan rekor Asian Games.
Di Asian Games 2023, peraih medali perunggu Olimpiade Tokyo 2020 ini tak cuma meraih emas tapi memecahkan rekor dunia Clean and Jerk 201kg dan rekor Asian Games.
Adapun Eko Yuli Irawan, bakal main di kelas 65kg. Peraih empat medali Olimpiade ini diharapkan bisa menambah koleksi medali emasnya. Eko sudah mengantongi satu emas dan dua perunggu Asian Games 2010, 2014, 2018.
Meski turun di kelas baru, pengalaman dan mental juaranya jadi modal besarnya.
""Yang terbaik saja, berusaha saja, menikmati kompetisi saja. Perkara nanti ada podium enggak? Ya kita lihat di sana, di hari pertandingannya seperti apa,"" tutur Eko terpisah.
""Ya pasti inginnya seperti itu (menutup akhir dengan manis) tapi lihat kondisi dan lawan-lawannya juga. Apakah dengan usia begini masih bisa bersaing kita lihat nanti,"" ucapnya.
    
    
    (mcy/aff)",sport
94,"Pernyataan itu disampaikan Todo, sapaan karibnya, di tengah sorotan sejumlah media internasional terhadap kesiapan operasional Asian Games Aichi-Nagoya 2026.
Dalam beberapa hari terakhir, sejumlah kontingen dari negara-negara Asia lain, melaporkan adanya keluhan terkait akomodasi, pembagian kamar, transportasi, hingga akses menuju venue.
Todotua menegaskan, sejak awal persiapan, kepentingan atlet menjadi prioritas utama Tim Indonesia. Berbagai persoalan non teknis yang muncul diharapkan dapat diselesaikan tanpa mengganggu konsentrasi dan semangat atlet dalam menghadapi pertandingan.
""Makanya, kesiapan tim dari awal, semuanya yang kita utamakan adalah atlet. Jangan sampai situasi ini mengurangi semangat kita terhadap tujuan utama kita datang ke sini,"" kata Todotua saat memimpin rapat koordinasi dengan seluruh tim di Jepang, Jumat (18/9/2026).
Todotua optimistis seluruh persoalan dapat diselesaikan melalui koordinasi dan kemampuan tim untuk beradaptasi dengan kondisi di lapangan.
""Walaupun situasinya sangat challenging, secara keseluruhan saya melihat semua tim, dan saya pribadi percaya kita semua bisa menyelesaikannya. Dalam survival mode, kita perlu melakukan penyesuaian. Kurang lebih seminggu untuk beradaptasi, dan ini baru awal. Kita masih memiliki kurang lebih 17 hari ke depan,"" ujar Todotua.
Menurutnya, berbagai tantangan tersebut tidak hanya dihadapi oleh Tim Indonesia, tetapi juga menjadi bagian dari dinamika yang dihadapi kontingen negara-negara peserta lainnya. Karena itu, kemampuan untuk merespons dan menyelesaikan persoalan di lapangan menjadi hal penting dalam menjaga kesiapan kontingen.
""Situasi ini memang dihadapi semuanya. Tetapi yang bisa kita pastikan adalah kita bisa melakukan penetrasi dan menyelesaikan permasalahan-permasalahan yang ada. Itu yang paling penting,"" katanya.
Ia menambahkan, dengan waktu pelaksanaan Asian Games yang masih panjang, Tim Indonesia akan terus melakukan penyesuaian dan penyelesaian berbagai kebutuhan kontingen agar atlet dapat fokus menjalankan persiapan dan bertanding.
Asian Games Aichi-Nagoya secara resmi akan dibuka pada Sabtu (19/9), dan ditutup pada 4 Oktober mendatang. Indonesia menurunkan 430 atlet dari 35 cabang olahraga.    
    
    (mcy/aff)",sport
